sexe;preusuel;annais;nombre
2;KEÏCY;2013;3
2;KEÏCY;2014;5
2;KEÏCY;2015;4
2;KEÏCY;2016;8
2;KEÏCY;2018;4
2;KEÏCY;2020;5
2;KEÏCY;2021;6
2;KEÏCY;XXXX;4
2;KEIKO;2002;4
2;KEIKO;2004;4
2;KEIKO;2007;4
2;KEIKO;2009;4
2;KEIKO;2010;4
2;KEIKO;XXXX;31
2;KEILA;1965;3
2;KEILA;1999;4
2;KEILA;2000;4
2;KEILA;2001;9
2;KEILA;2002;6
2;KEILA;2003;15
2;KEILA;2004;9
2;KEILA;2005;14
2;KEILA;2006;14
2;KEILA;2007;23
2;KEILA;2008;43
2;KEILA;2009;37
2;KEILA;2010;31
2;KEILA;2011;22
2;KEILA;2012;13
2;KEILA;2013;7
2;KEILA;2014;12
2;KEILA;2015;14
2;KEILA;2016;8
2;KEILA;2017;13
2;KEILA;2018;14
2;KEILA;2019;7
2;KEILA;2020;6
2;KEILA;2021;10
2;KEILA;XXXX;23
2;KEÏLA;2010;10
2;KEÏLA;2011;12
2;KEÏLA;2012;24
2;KEÏLA;2013;12
2;KEÏLA;2014;15
2;KEÏLA;2015;22
2;KEÏLA;2016;17
2;KEÏLA;2017;27
2;KEÏLA;2018;28
2;KEÏLA;2019;23
2;KEÏLA;2020;40
2;KEÏLA;2021;56
2;KEÏLA;XXXX;3
2;KEILANA;2008;3
2;KEILANA;2014;3
2;KEILANA;2016;3
2;KEILANA;XXXX;14
2;KEILLA;2010;4
2;KEILLA;XXXX;23
2;KEÏLY;2018;3
2;KEÏLY;2019;4
2;KEÏLY;2020;3
2;KEÏLY;2021;5
2;KEÏLY;XXXX;5
2;KEILYA;2003;3
2;KEILYA;2006;5
2;KEILYA;2007;5
2;KEILYA;2008;5
2;KEILYA;2009;10
2;KEILYA;2010;4
2;KEILYA;2012;13
2;KEILYA;2013;20
2;KEILYA;2014;14
2;KEILYA;2015;7
2;KEILYA;2016;3
2;KEILYA;2017;6
2;KEILYA;2018;5
2;KEILYA;2019;4
2;KEILYA;2020;3
2;KEILYA;XXXX;7
2;KEÏLYA;2013;5
2;KEÏLYA;2014;4
2;KEÏLYA;2015;4
2;KEÏLYA;2019;4
2;KEÏLYA;2020;3
2;KEÏLYA;2021;4
2;KEÏLYA;XXXX;4
2;KEINA;1999;5
2;KEINA;2000;4
2;KEINA;2001;6
2;KEINA;2002;6
2;KEINA;2003;4
2;KEINA;2004;7
2;KEINA;2005;13
2;KEINA;2006;14
2;KEINA;2007;10
2;KEINA;2008;14
2;KEINA;2009;18
2;KEINA;2010;9
2;KEINA;2011;4
2;KEINA;2014;4
2;KEINA;2016;3
2;KEINA;XXXX;21
2;KEÏNA;2010;4
2;KEÏNA;2011;4
2;KEÏNA;2012;10
2;KEÏNA;2013;9
2;KEÏNA;2014;3
2;KEÏNA;2015;3
2;KEÏNA;2016;14
2;KEÏNA;2017;10
2;KEÏNA;2018;6
2;KEÏNA;2019;4
2;KEÏNA;2021;13
2;KEÏNA;XXXX;5
2;KEIRA;1957;6
2;KEIRA;1960;3
2;KEIRA;1963;3
2;KEIRA;1964;6
2;KEIRA;1965;6
2;KEIRA;1966;6
2;KEIRA;1967;15
2;KEIRA;1968;12
2;KEIRA;1969;7
2;KEIRA;1970;7
2;KEIRA;1971;10
2;KEIRA;1972;6
2;KEIRA;1973;7
2;KEIRA;1974;5
2;KEIRA;1975;5
2;KEIRA;1976;8
2;KEIRA;1977;6
2;KEIRA;1978;8
2;KEIRA;1980;4
2;KEIRA;1981;3
2;KEIRA;1982;3
2;KEIRA;1983;3
2;KEIRA;1985;5
2;KEIRA;1988;3
2;KEIRA;1990;5
2;KEIRA;1992;4
2;KEIRA;1997;3
2;KEIRA;1998;6
2;KEIRA;1999;4
2;KEIRA;2000;4
2;KEIRA;2002;4
2;KEIRA;2003;4
2;KEIRA;2004;10
2;KEIRA;2005;22
2;KEIRA;2006;30
2;KEIRA;2007;27
2;KEIRA;2008;39
2;KEIRA;2009;39
2;KEIRA;2010;37
2;KEIRA;2011;42
2;KEIRA;2012;38
2;KEIRA;2013;33
2;KEIRA;2014;22
2;KEIRA;2015;21
2;KEIRA;2016;15
2;KEIRA;2017;28
2;KEIRA;2018;13
2;KEIRA;2019;20
2;KEIRA;2020;24
2;KEIRA;2021;20
2;KEIRA;XXXX;23
2;KEÏRA;2017;7
2;KEÏRA;2018;5
2;KEÏRA;2019;4
2;KEÏRA;2020;7
2;KEÏRA;2021;9
2;KEÏRA;XXXX;14
2;KEISHA;1994;5
2;KEISHA;1995;5
2;KEISHA;1996;12
2;KEISHA;1997;12
2;KEISHA;1998;9
2;KEISHA;1999;9
2;KEISHA;2000;13
2;KEISHA;2001;10
2;KEISHA;2002;8
2;KEISHA;2003;10
2;KEISHA;2004;16
2;KEISHA;2005;7
2;KEISHA;2006;9
2;KEISHA;2007;11
2;KEISHA;2008;11
2;KEISHA;2009;8
2;KEISHA;2010;9
2;KEISHA;2011;5
2;KEISHA;2013;4
2;KEISHA;2014;4
2;KEISHA;2015;7
2;KEISHA;2017;4
2;KEISHA;2018;8
2;KEISHA;2019;7
2;KEISHA;2020;6
2;KEISHA;2021;5
2;KEISHA;XXXX;5
2;KEÏSHA;2011;3
2;KEÏSHA;2012;4
2;KEÏSHA;2013;3
2;KEÏSHA;2014;3
2;KEÏSHA;2015;3
2;KEÏSHA;2016;4
2;KEÏSHA;2017;5
2;KEÏSHA;2018;3
2;KEÏSHA;2019;4
2;KEÏSHA;2020;9
2;KEÏSHA;2021;3
2;KEÏSHA;XXXX;6
2;KEISSA;2000;3
2;KEISSA;2005;3
2;KEISSA;2008;3
2;KEISSA;2010;3
2;KEISSA;XXXX;22
2;KEÏSSA;2015;3
2;KEÏSSA;2016;4
2;KEÏSSA;2017;4
2;KEÏSSA;2019;4
2;KEÏSSA;2020;4
2;KEÏSSA;2021;4
2;KEÏSSA;XXXX;11
2;KEISSY;1999;3
2;KEISSY;2000;4
2;KEISSY;2001;6
2;KEISSY;2002;5
2;KEISSY;2003;5
2;KEISSY;2004;5
2;KEISSY;2005;9
2;KEISSY;2006;13
2;KEISSY;2007;13
2;KEISSY;2008;23
2;KEISSY;2009;21
2;KEISSY;2010;20
2;KEISSY;2011;18
2;KEISSY;2012;16
2;KEISSY;2013;20
2;KEISSY;2014;17
2;KEISSY;2015;15
2;KEISSY;2016;12
2;KEISSY;2017;20
2;KEISSY;2018;23
2;KEISSY;2019;17
2;KEISSY;2020;19
2;KEISSY;2021;24
2;KEISSY;XXXX;6
2;KEÏSSY;2010;5
2;KEÏSSY;2011;13
2;KEÏSSY;2012;13
2;KEÏSSY;2013;5
2;KEÏSSY;2014;14
2;KEÏSSY;2015;11
2;KEÏSSY;2016;31
2;KEÏSSY;2017;20
2;KEÏSSY;2018;30
2;KEÏSSY;2019;35
2;KEÏSSY;2020;45
2;KEÏSSY;2021;45
2;KEÏSSY;XXXX;1
2;KEISY;XXXX;20
2;KEITA;1989;3
2;KEITA;1997;3
2;KEITA;XXXX;36
2;KEITH;1989;3
2;KEITH;1997;3
2;KEITH;2005;3
2;KEITH;2013;3
2;KEITH;2018;4
2;KEITH;XXXX;41
2;KEIZA;1995;3
2;KEIZA;1997;6
2;KEIZA;1999;5
2;KEIZA;2000;8
2;KEIZA;2003;3
2;KEIZA;2006;4
2;KEIZA;2008;5
2;KEIZA;2009;6
2;KEIZA;XXXX;19
2;KELCY;2004;4
2;KELCY;2005;4
2;KELCY;2007;4
2;KELCY;2008;7
2;KELCY;2009;10
2;KELCY;2010;6
2;KELCY;2011;7
2;KELCY;2012;6
2;KELCY;2013;6
2;KELCY;2014;9
2;KELCY;2015;9
2;KELCY;2016;6
2;KELCY;2017;6
2;KELCY;2018;4
2;KELCY;2019;8
2;KELCY;2020;5
2;KELCY;2021;8
2;KELCY;XXXX;8
2;KELHIA;2010;7
2;KELHIA;XXXX;17
2;KELHYA;2008;5
2;KELHYA;2009;7
2;KELHYA;2010;3
2;KELHYA;2011;5
2;KELHYA;2012;7
2;KELHYA;2013;8
2;KELHYA;2014;8
2;KELHYA;2015;4
2;KELHYA;2017;6
2;KELHYA;2018;6
2;KELHYA;2019;4
2;KELHYA;XXXX;8
2;KÉLHYA;2013;3
2;KÉLHYA;2014;3
2;KÉLHYA;2017;3
2;KÉLHYA;2018;3
2;KÉLHYA;2019;6
2;KÉLHYA;XXXX;6
2;KELI;2011;3
2;KELI;XXXX;25
2;KELIA;1988;3
2;KELIA;1989;3
2;KELIA;1992;3
2;KELIA;1994;6
2;KELIA;1995;4
2;KELIA;1996;11
2;KELIA;1998;6
2;KELIA;1999;8
2;KELIA;2000;9
2;KELIA;2001;17
2;KELIA;2002;23
2;KELIA;2003;49
2;KELIA;2004;82
2;KELIA;2005;109
2;KELIA;2006;136
2;KELIA;2007;157
2;KELIA;2008;190
2;KELIA;2009;245
2;KELIA;2010;218
2;KELIA;2011;127
2;KELIA;2012;62
2;KELIA;2013;80
2;KELIA;2014;59
2;KELIA;2015;64
2;KELIA;2016;35
2;KELIA;2017;41
2;KELIA;2018;42
2;KELIA;2019;30
2;KELIA;2020;20
2;KELIA;2021;18
2;KELIA;XXXX;12
2;KÉLIA;1997;4
2;KÉLIA;2010;50
2;KÉLIA;2011;146
2;KÉLIA;2012;183
2;KÉLIA;2013;242
2;KÉLIA;2014;190
2;KÉLIA;2015;157
2;KÉLIA;2016;136
2;KÉLIA;2017;94
2;KÉLIA;2018;111
2;KÉLIA;2019;71
2;KÉLIA;2020;64
2;KÉLIA;2021;69
2;KÉLIA;XXXX;16
2;KELIAH;2003;3
2;KELIAH;2004;5
2;KELIAH;2006;3
2;KELIAH;2007;4
2;KELIAH;2008;6
2;KELIAH;2009;21
2;KELIAH;2010;17
2;KELIAH;2011;5
2;KELIAH;2012;8
2;KELIAH;2013;3
2;KELIAH;2014;7
2;KELIAH;2017;7
2;KELIAH;2019;5
2;KELIAH;XXXX;9
2;KÉLIAH;2011;3
2;KÉLIAH;2012;6
2;KÉLIAH;2013;6
2;KÉLIAH;2014;9
2;KÉLIAH;2015;3
2;KÉLIAH;2016;4
2;KÉLIAH;2017;6
2;KÉLIAH;2018;6
2;KÉLIAH;XXXX;4
2;KELIANA;2005;5
2;KELIANA;2006;6
2;KELIANA;2007;7
2;KELIANA;2008;3
2;KELIANA;2009;10
2;KELIANA;2010;8
2;KELIANA;2011;7
2;KELIANA;2012;5
2;KELIANA;2013;5
2;KELIANA;2014;4
2;KELIANA;2015;9
2;KELIANA;2016;10
2;KELIANA;2017;5
2;KELIANA;2018;7
2;KELIANA;2019;5
2;KELIANA;2020;6
2;KELIANA;2021;3
2;KELIANA;XXXX;6
2;KÉLIANA;2011;8
2;KÉLIANA;2012;10
2;KÉLIANA;2013;9
2;KÉLIANA;2014;9
2;KÉLIANA;2015;8
2;KÉLIANA;2016;17
2;KÉLIANA;2017;3
2;KÉLIANA;2018;5
2;KÉLIANA;2019;4
2;KÉLIANA;2020;7
2;KÉLIANA;2021;9
2;KÉLIANA;XXXX;1
2;KELIANE;1998;6
2;KELIANE;1999;11
2;KELIANE;2000;10
2;KELIANE;2001;7
2;KELIANE;2002;11
2;KELIANE;2003;6
2;KELIANE;2004;11
2;KELIANE;2005;15
2;KELIANE;2006;10
2;KELIANE;2007;12
2;KELIANE;2008;18
2;KELIANE;2009;13
2;KELIANE;2010;13
2;KELIANE;2011;7
2;KELIANE;2012;9
2;KELIANE;2013;4
2;KELIANE;2014;5
2;KELIANE;2015;4
2;KELIANE;2016;3
2;KELIANE;2017;4
2;KELIANE;2018;6
2;KELIANE;2019;3
2;KELIANE;2020;4
2;KELIANE;XXXX;12
2;KÉLIANE;2010;3
2;KÉLIANE;2011;4
2;KÉLIANE;2013;6
2;KÉLIANE;2014;3
2;KÉLIANE;2016;6
2;KÉLIANE;2021;4
2;KÉLIANE;XXXX;13
2;KELIANNE;2002;3
2;KELIANNE;2006;3
2;KELIANNE;XXXX;18
2;KELICIA;2004;3
2;KELICIA;2005;3
2;KELICIA;2021;3
2;KELICIA;XXXX;16
2;KELIE;2005;5
2;KELIE;XXXX;26
2;KELIG;1969;3
2;KELIG;1970;6
2;KELIG;1971;7
2;KELIG;1972;6
2;KELIG;1973;9
2;KELIG;1974;6
2;KELIG;1975;10
2;KELIG;1978;4
2;KELIG;1980;7
2;KELIG;1981;3
2;KELIG;1988;3
2;KELIG;1990;3
2;KELIG;1998;3
2;KELIG;1999;3
2;KELIG;2000;6
2;KELIG;2003;4
2;KELIG;2005;3
2;KELIG;2006;4
2;KELIG;XXXX;33
2;KELINA;2002;3
2;KELINA;2003;3
2;KELINA;2004;6
2;KELINA;2005;7
2;KELINA;2006;9
2;KELINA;2007;13
2;KELINA;2008;9
2;KELINA;2009;7
2;KELINA;2010;10
2;KELINA;2011;4
2;KELINA;2013;3
2;KELINA;2014;8
2;KELINA;2015;5
2;KELINA;2016;4
2;KELINA;2017;3
2;KELINA;2021;5
2;KELINA;XXXX;17
2;KÉLINA;2011;9
2;KÉLINA;2012;9
2;KÉLINA;2013;5
2;KÉLINA;2014;9
2;KÉLINA;2016;4
2;KÉLINA;2017;4
2;KÉLINA;2018;3
2;KÉLINA;2021;4
2;KÉLINA;XXXX;8
2;KELINE;1987;3
2;KELINE;1989;3
2;KELINE;1990;4
2;KELINE;1991;3
2;KELINE;1992;4
2;KELINE;1993;3
2;KELINE;1997;6
2;KELINE;1998;3
2;KELINE;1999;4
2;KELINE;2000;7
2;KELINE;2001;3
2;KELINE;2002;4
2;KELINE;2003;8
2;KELINE;2004;7
2;KELINE;2005;8
2;KELINE;2006;4
2;KELINE;2007;10
2;KELINE;2008;5
2;KELINE;2009;10
2;KELINE;2010;6
2;KELINE;2012;4
2;KELINE;XXXX;28
2;KÉLINE;2011;3
2;KÉLINE;2012;5
2;KÉLINE;2014;4
2;KÉLINE;2016;4
2;KÉLINE;2017;3
2;KÉLINE;2019;3
2;KÉLINE;2020;6
2;KÉLINE;2021;5
2;KÉLINE;XXXX;11
2;KELIS;2001;4
2;KELIS;2003;3
2;KELIS;2004;11
2;KELIS;2006;3
2;KELIS;2007;5
2;KELIS;2008;5
2;KELIS;2009;5
2;KELIS;2010;7
2;KELIS;2011;6
2;KELIS;2015;3
2;KELIS;2016;4
2;KELIS;2018;3
2;KELIS;XXXX;15
2;KELISSA;2007;3
2;KELISSA;2008;35
2;KELISSA;2009;18
2;KELISSA;2010;6
2;KELISSA;2011;8
2;KELISSA;2012;7
2;KELISSA;2013;3
2;KELISSA;2014;3
2;KELISSA;2015;4
2;KELISSA;2016;3
2;KELISSA;XXXX;15
2;KÉLISSA;2011;7
2;KÉLISSA;2012;3
2;KÉLISSA;2013;11
2;KÉLISSA;2014;5
2;KÉLISSA;2015;6
2;KÉLISSA;2018;4
2;KÉLISSA;XXXX;9
2;KELIYA;2007;3
2;KELIYA;2012;3
2;KELIYA;2015;3
2;KELIYA;2016;3
2;KELIYA;2018;3
2;KELIYA;2019;3
2;KELIYA;XXXX;17
2;KELIYAH;2009;4
2;KELIYAH;2011;4
2;KELIYAH;2013;6
2;KELIYAH;2017;4
2;KELIYAH;2020;5
2;KELIYAH;XXXX;14
2;KELLA;2000;3
2;KELLA;2003;6
2;KELLA;2006;5
2;KELLA;2007;4
2;KELLA;2008;5
2;KELLA;2009;3
2;KELLA;2010;6
2;KELLA;2011;8
2;KELLA;2012;4
2;KELLA;2014;3
2;KELLA;2015;4
2;KELLA;2016;3
2;KELLA;2019;4
2;KELLA;2020;3
2;KELLA;XXXX;17
2;KELLEN;XXXX;25
2;KELLI;XXXX;26
2;KELLIA;1999;5
2;KELLIA;2000;6
2;KELLIA;2001;7
2;KELLIA;2002;3
2;KELLIA;2003;8
2;KELLIA;2004;19
2;KELLIA;2005;21
2;KELLIA;2006;23
2;KELLIA;2007;22
2;KELLIA;2008;31
2;KELLIA;2009;29
2;KELLIA;2010;29
2;KELLIA;2011;22
2;KELLIA;2012;21
2;KELLIA;2013;15
2;KELLIA;2014;23
2;KELLIA;2015;15
2;KELLIA;2016;7
2;KELLIA;2017;8
2;KELLIA;2018;3
2;KELLIA;2019;7
2;KELLIA;2020;6
2;KELLIA;XXXX;14
2;KÉLLIA;2011;3
2;KÉLLIA;2012;4
2;KÉLLIA;2014;3
2;KÉLLIA;XXXX;10
2;KELLIANA;2018;3
2;KELLIANA;2021;5
2;KELLIANA;XXXX;12
2;KELLIANE;1998;3
2;KELLIANE;1999;7
2;KELLIANE;2003;4
2;KELLIANE;2004;5
2;KELLIANE;2005;4
2;KELLIANE;2006;4
2;KELLIANE;2008;3
2;KELLIANE;2009;4
2;KELLIANE;XXXX;16
2;KELLIE;1956;3
2;KELLIE;1981;3
2;KELLIE;1982;3
2;KELLIE;1985;5
2;KELLIE;1988;5
2;KELLIE;1989;6
2;KELLIE;1990;5
2;KELLIE;1991;5
2;KELLIE;1992;4
2;KELLIE;1993;6
2;KELLIE;1994;4
2;KELLIE;1995;9
2;KELLIE;1996;11
2;KELLIE;1997;5
2;KELLIE;1998;8
2;KELLIE;1999;13
2;KELLIE;2000;6
2;KELLIE;2001;13
2;KELLIE;2002;7
2;KELLIE;2003;12
2;KELLIE;2004;11
2;KELLIE;2005;7
2;KELLIE;2006;4
2;KELLIE;2007;10
2;KELLIE;2008;8
2;KELLIE;2009;6
2;KELLIE;2010;4
2;KELLIE;2011;6
2;KELLIE;2012;4
2;KELLIE;2014;5
2;KELLIE;2017;3
2;KELLIE;2021;3
2;KELLIE;XXXX;28
2;KELLINE;2000;3
2;KELLINE;2002;6
2;KELLINE;2004;5
2;KELLINE;2005;3
2;KELLINE;2007;4
2;KELLINE;XXXX;26
2;KELLY;1955;3
2;KELLY;1956;5
2;KELLY;1957;7
2;KELLY;1958;3
2;KELLY;1959;6
2;KELLY;1960;16
2;KELLY;1961;7
2;KELLY;1962;16
2;KELLY;1963;10
2;KELLY;1964;10
2;KELLY;1965;6
2;KELLY;1966;7
2;KELLY;1967;6
2;KELLY;1969;7
2;KELLY;1970;5
2;KELLY;1971;6
2;KELLY;1972;12
2;KELLY;1973;9
2;KELLY;1974;8
2;KELLY;1975;9
2;KELLY;1976;13
2;KELLY;1977;26
2;KELLY;1978;129
2;KELLY;1979;199
2;KELLY;1980;243
2;KELLY;1981;424
2;KELLY;1982;350
2;KELLY;1983;395
2;KELLY;1984;344
2;KELLY;1985;326
2;KELLY;1986;1062
2;KELLY;1987;1102
2;KELLY;1988;922
2;KELLY;1989;1137
2;KELLY;1990;1075
2;KELLY;1991;1088
2;KELLY;1992;1058
2;KELLY;1993;943
2;KELLY;1994;962
2;KELLY;1995;1266
2;KELLY;1996;1060
2;KELLY;1997;914
2;KELLY;1998;886
2;KELLY;1999;852
2;KELLY;2000;741
2;KELLY;2001;677
2;KELLY;2002;594
2;KELLY;2003;561
2;KELLY;2004;510
2;KELLY;2005;474
2;KELLY;2006;487
2;KELLY;2007;428
2;KELLY;2008;379
2;KELLY;2009;368
2;KELLY;2010;375
2;KELLY;2011;382
2;KELLY;2012;353
2;KELLY;2013;319
2;KELLY;2014;299
2;KELLY;2015;246
2;KELLY;2016;188
2;KELLY;2017;165
2;KELLY;2018;156
2;KELLY;2019;156
2;KELLY;2020;136
2;KELLY;2021;108
2;KELLY;XXXX;2
2;KÉLLY;2011;4
2;KÉLLY;2012;3
2;KÉLLY;2016;3
2;KÉLLY;2017;4
2;KÉLLY;XXXX;16
2;KELLY-ANN;2001;4
2;KELLY-ANN;2002;3
2;KELLY-ANN;2005;6
2;KELLY-ANN;2006;3
2;KELLY-ANN;2007;8
2;KELLY-ANN;2008;5
2;KELLY-ANN;2010;5
2;KELLY-ANN;2012;5
2;KELLY-ANN;2015;3
2;KELLY-ANN;2016;4
2;KELLY-ANN;2021;5
2;KELLY-ANN;XXXX;24
2;KELLY-ANNE;1997;3
2;KELLY-ANNE;1999;3
2;KELLY-ANNE;2000;3
2;KELLY-ANNE;2002;4
2;KELLY-ANNE;2003;4
2;KELLY-ANNE;2007;6
2;KELLY-ANNE;2008;8
2;KELLY-ANNE;2011;3
2;KELLY-ANNE;2012;3
2;KELLY-ANNE;2013;4
2;KELLY-ANNE;2014;5
2;KELLY-ANNE;2015;4
2;KELLY-ANNE;2017;4
2;KELLY-ANNE;2018;5
2;KELLY-ANNE;2021;3
2;KELLY-ANNE;XXXX;26
2;KELLYA;1996;3
2;KELLYA;1997;3
2;KELLYA;1998;6
2;KELLYA;1999;5
2;KELLYA;2000;4
2;KELLYA;2001;5
2;KELLYA;2002;13
2;KELLYA;2003;27
2;KELLYA;2004;40
2;KELLYA;2005;64
2;KELLYA;2006;66
2;KELLYA;2007;88
2;KELLYA;2008;80
2;KELLYA;2009;82
2;KELLYA;2010;109
2;KELLYA;2011;81
2;KELLYA;2012;100
2;KELLYA;2013;96
2;KELLYA;2014;89
2;KELLYA;2015;87
2;KELLYA;2016;65
2;KELLYA;2017;69
2;KELLYA;2018;66
2;KELLYA;2019;52
2;KELLYA;2020;42
2;KELLYA;2021;38
2;KELLYA;XXXX;12
2;KÉLLYA;2011;6
2;KÉLLYA;2012;11
2;KÉLLYA;2013;4
2;KÉLLYA;2014;14
2;KÉLLYA;2015;8
2;KÉLLYA;2016;9
2;KÉLLYA;2017;5
2;KÉLLYA;2018;12
2;KÉLLYA;2019;10
2;KÉLLYA;2020;4
2;KÉLLYA;2021;8
2;KELLYAH;2004;4
2;KELLYAH;2005;3
2;KELLYAH;2006;6
2;KELLYAH;2007;6
2;KELLYAH;2008;10
2;KELLYAH;2009;5
2;KELLYAH;2010;8
2;KELLYAH;2011;5
2;KELLYAH;2012;10
2;KELLYAH;2013;8
2;KELLYAH;2014;12
2;KELLYAH;2015;12
2;KELLYAH;2016;8
2;KELLYAH;2017;8
2;KELLYAH;2018;8
2;KELLYAH;2020;7
2;KELLYAH;2021;3
2;KELLYAH;XXXX;3
2;KELLYANA;2006;3
2;KELLYANA;2008;4
2;KELLYANA;2009;7
2;KELLYANA;2011;6
2;KELLYANA;2012;5
2;KELLYANA;2013;8
2;KELLYANA;2014;8
2;KELLYANA;2015;8
2;KELLYANA;2016;8
2;KELLYANA;2017;16
2;KELLYANA;2018;6
2;KELLYANA;2019;8
2;KELLYANA;2020;10
2;KELLYANA;2021;11
2;KELLYANA;XXXX;5
2;KELLYANE;1998;4
2;KELLYANE;2000;5
2;KELLYANE;2003;7
2;KELLYANE;2005;8
2;KELLYANE;2006;7
2;KELLYANE;2007;6
2;KELLYANE;2008;4
2;KELLYANE;2009;4
2;KELLYANE;2010;6
2;KELLYANE;2011;3
2;KELLYANE;2012;5
2;KELLYANE;2013;5
2;KELLYANE;2014;4
2;KELLYANE;2017;4
2;KELLYANE;2020;3
2;KELLYANE;2021;4
2;KELLYANE;XXXX;15
2;KELLYANNA;2011;6
2;KELLYANNA;2014;4
2;KELLYANNA;2015;4
2;KELLYANNA;2016;5
2;KELLYANNA;2017;6
2;KELLYANNA;2020;5
2;KELLYANNA;XXXX;11
2;KELLYANNE;2006;3
2;KELLYANNE;2017;3
2;KELLYANNE;XXXX;21
2;KELLYCIA;2004;3
2;KELLYCIA;2008;4
2;KELLYCIA;2009;4
2;KELLYCIA;2010;3
2;KELLYCIA;2011;3
2;KELLYCIA;2012;3
2;KELLYCIA;2015;4
2;KELLYCIA;2016;7
2;KELLYCIA;2017;6
2;KELLYCIA;2018;4
2;KELLYCIA;2019;6
2;KELLYCIA;2021;3
2;KELLYCIA;XXXX;14
2;KELLYN;2020;16
2;KELLYN;2021;17
2;KELLYN;XXXX;15
2;KELLYNA;2002;3
2;KELLYNA;2005;5
2;KELLYNA;2006;4
2;KELLYNA;2007;4
2;KELLYNA;2009;3
2;KELLYNA;2010;4
2;KELLYNA;2011;8
2;KELLYNA;2012;4
2;KELLYNA;2013;4
2;KELLYNA;2014;5
2;KELLYNA;2016;8
2;KELLYNA;2017;5
2;KELLYNA;2021;4
2;KELLYNA;XXXX;15
2;KELLYNE;1993;3
2;KELLYNE;1999;4
2;KELLYNE;2000;5
2;KELLYNE;2001;7
2;KELLYNE;2002;5
2;KELLYNE;2003;11
2;KELLYNE;2004;3
2;KELLYNE;2005;8
2;KELLYNE;2006;3
2;KELLYNE;2007;5
2;KELLYNE;2008;7
2;KELLYNE;2009;7
2;KELLYNE;2010;9
2;KELLYNE;2011;8
2;KELLYNE;2012;4
2;KELLYNE;2013;5
2;KELLYNE;2014;5
2;KELLYNE;2015;5
2;KELLYNE;2018;6
2;KELLYNE;2019;5
2;KELLYNE;2020;11
2;KELLYNE;2021;15
2;KELLYNE;XXXX;16
2;KELLYS;2004;5
2;KELLYS;2005;8
2;KELLYS;2006;3
2;KELLYS;2007;6
2;KELLYS;2008;4
2;KELLYS;2009;3
2;KELLYS;2010;4
2;KELLYS;2011;7
2;KELLYS;2012;4
2;KELLYS;2013;4
2;KELLYS;XXXX;15
2;KELLYSSA;2008;26
2;KELLYSSA;2009;12
2;KELLYSSA;2010;13
2;KELLYSSA;2011;5
2;KELLYSSA;2012;12
2;KELLYSSA;2013;6
2;KELLYSSA;2014;7
2;KELLYSSA;2015;5
2;KELLYSSA;2017;4
2;KELLYSSA;XXXX;16
2;KELLYSSIA;2015;4
2;KELLYSSIA;2019;3
2;KELLYSSIA;2021;3
2;KELLYSSIA;XXXX;11
2;KELSEA;2018;3
2;KELSEA;2020;3
2;KELSEA;2021;4
2;KELSEA;XXXX;14
2;KELSEY;1995;6
2;KELSEY;2002;3
2;KELSEY;2004;3
2;KELSEY;2006;3
2;KELSEY;2007;6
2;KELSEY;2008;6
2;KELSEY;2009;10
2;KELSEY;2010;7
2;KELSEY;2011;4
2;KELSEY;2012;13
2;KELSEY;2013;5
2;KELSEY;2014;9
2;KELSEY;2015;10
2;KELSEY;2016;10
2;KELSEY;2017;7
2;KELSEY;2018;14
2;KELSEY;2019;7
2;KELSEY;2020;22
2;KELSEY;2021;8
2;KELSEY;XXXX;14
2;KELSI;2013;3
2;KELSI;XXXX;18
2;KELSIE;2006;3
2;KELSIE;2007;4
2;KELSIE;2008;3
2;KELSIE;2009;5
2;KELSIE;2011;5
2;KELSIE;2012;8
2;KELSIE;2013;5
2;KELSIE;2014;5
2;KELSIE;2015;7
2;KELSIE;2016;4
2;KELSIE;2017;10
2;KELSIE;2018;5
2;KELSIE;2019;8
2;KELSIE;2020;5
2;KELSIE;2021;3
2;KELSIE;XXXX;8
2;KELSSY;2007;3
2;KELSSY;2008;7
2;KELSSY;2010;4
2;KELSSY;2011;7
2;KELSSY;2012;7
2;KELSSY;2013;5
2;KELSSY;2014;4
2;KELSSY;2015;12
2;KELSSY;2016;11
2;KELSSY;2017;8
2;KELSSY;2018;8
2;KELSSY;2019;13
2;KELSSY;2020;11
2;KELSSY;2021;14
2;KELSSY;XXXX;6
2;KELSY;1999;4
2;KELSY;2001;5
2;KELSY;2002;4
2;KELSY;2003;4
2;KELSY;2004;3
2;KELSY;2005;4
2;KELSY;2006;7
2;KELSY;2007;17
2;KELSY;2008;28
2;KELSY;2009;29
2;KELSY;2010;24
2;KELSY;2011;29
2;KELSY;2012;38
2;KELSY;2013;26
2;KELSY;2014;44
2;KELSY;2015;34
2;KELSY;2016;30
2;KELSY;2017;39
2;KELSY;2018;53
2;KELSY;2019;55
2;KELSY;2020;51
2;KELSY;2021;32
2;KELSY;XXXX;4
2;KELTHOUM;1984;4
2;KELTHOUM;1986;3
2;KELTHOUM;1996;3
2;KELTHOUM;2000;3
2;KELTHOUM;2001;4
2;KELTHOUM;2002;3
2;KELTHOUM;2009;4
2;KELTHOUM;2010;3
2;KELTHOUM;2011;6
2;KELTHOUM;2013;7
2;KELTHOUM;2014;5
2;KELTHOUM;2015;6
